STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,UNIT_TYPE,DATABASE_ID,TIME_FORMAT,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,UNIT_TYPE_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,DATA_SOURCE_LABEL,OBS_CONF_LABEL,2011,2014,2017,2021,2022,2024
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,TWN,WB_FINDEX_ACCOUNT_T_D,_T,Y15T24,_T,PT_RESP,_T,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,"Taiwan, China",Account ownership,Total,15 to 24 years old,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,72.34066291104621,77.3143555852545,86.23434658208839,83.2020607349225,,87.73587725407161
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,LBY,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Libya,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,,,58.2768530549326,,,30.023079401117197
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,RUS,WB_FINDEX_ACCOUNT_T_D,M,Y_GE15,_T,PT_RESP,_T,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Russian Federation,Account ownership,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,48.7808673835128,63.799526390373096,75.3035306840176,89.2579846288031,,81.6495846664745
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ARG,WB_FINDEX_ACCOUNT_T_D,F,Y_GE15,_T,PT_RESP,_T,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Argentina,Account ownership,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,31.8185625007432,50.852358547250795,50.7572521924034,73.7532007447968,,84.2497432521024
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,BGD,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Bangladesh,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,40.180988136996,36.2922094369265,56.67993040003319,55.5747329795619,,48.189055243087495
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,TTO,WB_FINDEX_ACCOUNT_T_D,M,Y_GE15,_T,PT_RESP,_T,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Trinidad and Tobago,Account ownership,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,81.9860347399983,,88.2246322495833,,,75.869999628906
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SDN,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Sudan,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,,7.527433182038131,,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,MAR,WB_FINDEX_ACCOUNT_T_D,F,Y_GE15,_T,PT_RESP,_T,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Morocco,Account ownership,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,,,,32.7023454022166,,34.6828902547469
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,MMR,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_0T1,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Myanmar,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Primary education or less,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,,20.740378725817,23.6065378851721,26.249836288203497,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SWZ,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_GE_2_3,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Eswatini,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Secondary education or more,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,38.465385827182004,,,,73.99879148451079,69.9289637512945
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IDN,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,RUR,PT_RESP,_T,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Indonesia,Account ownership,Total,15 years old and over,Rural area,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,,,,,,56.029753395494
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,PER,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_GE_2_3,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Peru,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Secondary education or more,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,24.4757074846138,33.138382460923,44.8875780690742,61.6175675028858,,66.50905475584959
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,CYP,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_0T1,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Cyprus,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Primary education or less,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,68.5577385979891,86.4218123147114,81.0911851988934,87.8829359339762,,99.2932159905865
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,FIN,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE25,_T,PT_RESP,_T,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Finland,Account ownership,Total,25 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,99.6031516669954,100.0,99.7584168787833,100.0,,100.0
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,FIN,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_0T1,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Finland,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Primary education or less,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,99.1892638159233,100.0,99.20621641799549,98.3138964104024,,100.0
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SYR,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Syrian Arab Republic,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,22.8327406045361,,,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,BGD,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,URB,PT_RESP,_T,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Bangladesh,Account ownership,Total,15 years old and over,Urban area,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,,,,,,41.7634363250057
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,MNE,WB_FINDEX_ACCOUNT_T_D,F,Y_GE15,_T,PT_RESP,_T,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Montenegro,Account ownership,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,48.928605023045805,57.908230808815595,67.57224133570699,,,73.3747524585654
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,DOM,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Dominican Republic,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,25.302983470148,39.7475978937981,42.383022128231204,36.4247331172701,,47.3542293769016
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,LSO,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_0T1,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Lesotho,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Primary education or less,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,10.610475471240601,,37.061916784507595,,55.4878196742821,56.353744955657305
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IRN,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,"Iran, Islamic Rep.",Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,69.41529013937901,88.9851850144882,91.9476965842238,84.6531733135945,,88.1629773399783
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,PAN,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Panama,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,24.9264953930286,43.6621401860102,46.4942616753675,44.9670337532433,,64.0952131164981
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,PER,WB_FINDEX_ACCOUNT_T_D,F,Y_GE15,_T,PT_RESP,_T,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Peru,Account ownership,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,17.5612926168713,22.4969735150161,34.4352169204029,53.0286765478848,,56.178566933563204
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,COD,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,RUR,PT_RESP,_T,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,"Congo, Dem. Rep.",Account ownership,Total,15 years old and over,Rural area,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,,,,,,29.8592759376347
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,BTN,WB_FINDEX_ACCOUNT_T_D,M,Y_GE15,_T,PT_RESP,_T,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Bhutan,Account ownership,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,,38.994018411564,,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,VEN,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,"Venezuela, RB",Account ownership,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,53.0163124333212,62.995259663296096,82.3289611863607,88.51713383902229,,89.2479407782685
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,HUN,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Hungary,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,75.8909617851663,76.0383773091401,79.7735105844706,92.8504148367559,,92.3576075400005
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,BFA,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Burkina Faso,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,13.353092018413701,14.3575961084795,43.1599923287733,36.1085342551293,,51.4274911911242
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,NLD,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Netherlands,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,98.6585293909719,99.2956044820837,99.6376135898125,99.7331679359432,,99.171512250031
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,NER,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Niger,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,,,7.689023953454489,,6.98732225989888,7.57142044714223
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,KAZ,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Kazakhstan,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,33.6275673263709,44.7278943903279,48.8058881140531,82.0833315825674,,83.3413414717717
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,GAB,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,URB,PT_RESP,_T,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Gabon,Account ownership,Total,15 years old and over,Urban area,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,,,,,,71.1712747934853
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,COG,WB_FINDEX_ACCOUNT_T_D,F,Y_GE15,_T,PT_RESP,_T,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,"Congo, Rep.",Account ownership,Female,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,7.55865872047357,14.9626818474847,20.9935621096455,43.79194944753,,50.591639345306405
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,BEN,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE25,_T,PT_RESP,_T,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Benin,Account ownership,Total,25 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,14.8372842540231,20.923122469469,40.7994899222914,53.6447927263351,,57.396095248447
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,KOR,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_0T1,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,"Korea, Rep.",Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Primary education or less,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,91.3696252672726,90.73308424737951,83.2835860546441,95.5551077428415,,87.409430015156
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,HTI,WB_FINDEX_ACCOUNT_T_D,_T,Y15T24,_T,PT_RESP,_T,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Haiti,Account ownership,Total,15 to 24 years old,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,6.24168896995655,14.6713693386482,27.333759339327703,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,CAF,WB_FINDEX_ACCOUNT_T_D,M,Y_GE15,_T,PT_RESP,_T,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Central African Republic,Account ownership,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,,,18.0825013448328,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,NIC,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,RUR,PT_RESP,_T,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Nicaragua,Account ownership,Total,15 years old and over,Rural area,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,,,,,,19.9485839467723
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ESP,WB_FINDEX_ACCOUNT_T_D,M,Y_GE15,_T,PT_RESP,_T,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Spain,Account ownership,Male,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,95.2049237957457,97.5823196056129,95.88104121316739,99.10522673359961,,98.9857786260021
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ZAF,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_Q1T2,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,South Africa,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Income Level: Poorest 40%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,39.5546828479061,56.3528868460195,62.635280767344604,77.8222270190467,,74.21564146539869
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,LUX,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Luxembourg,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,96.2746234248779,96.8703494777774,99.0647207520789,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ARE,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_0T1,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,United Arab Emirates,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Primary education or less,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,42.6088445704585,64.4202155441849,70.8787531078766,75.9677670946687,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IRL,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,URB,PT_RESP,_T,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Ireland,Account ownership,Total,15 years old and over,Urban area,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,,,,,,97.8158521998998
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,UKR,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Ukraine,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,26.5266292931904,31.8032574638535,55.1696059125683,76.5315299274835,,83.1066612596283
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,GEO,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_GE_2_3,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Georgia,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Secondary education or more,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,36.3440778875827,40.9605580595262,64.8315283278759,74.5541169783714,,82.2820679585006
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SVK,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,RUR,PT_RESP,_T,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Slovak Republic,Account ownership,Total,15 years old and over,Rural area,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,,,,,,92.2172368012791
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,GIN,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Guinea,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,,,25.8706711557549,34.8859496969292,,40.5177154215811
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,UZB,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,ISCED11_GE_2_3,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Uzbekistan,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Education: Secondary education or more,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,28.12251333244,48.2059577028617,43.1865445263392,51.8181174387087,,63.857473448971206
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,MNE,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_INWORK,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Montenegro,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: In the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,69.64851207186969,75.6493649996446,82.699596187679,,,95.7332684171696
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,AUS,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,INCOME_GE_Q3,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,Australia,Account ownership,Total,15 years old and over,Total,Percentage of respondents,Income Level: Richest 60%,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,99.8031238402498,98.1294759001355,99.67347720305891,100.0,,98.80620624841599
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,IRN,WB_FINDEX_ACCOUNT_T_D,_T,Y_GE15,_T,PT_RESP,_T,_T,_T,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,A,Triennial,"Iran, Islamic Rep.",Account ownership,Total,15 years old and over,Total,Percentage of respondents,Total,Total,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public,73.683851106327,92.2802532699244,93.98191670439459,89.9846708281017,,91.0610044635676
